embedding_row,sample_id,duplicate_group_id,month
4427,R000750,G000309,2023-08
4428,R000751,G000057,2023-08
4429,R000752,G000705,2023-08
4430,R000753,G000221,2023-08
4431,R000754,G001074,2023-08
4432,R000755,G001877,2023-08
4433,R000756,G004793,2023-08
4434,R000757,G003480,2023-08
4435,R000758,G002672,2023-08
4436,R000759,G001564,2023-08
4437,R000760,G001967,2023-08
4438,R000761,G000291,2023-08
4439,R000762,G000504,2023-08
4440,R000763,G003833,2023-08
4441,R000764,G004603,2023-08
4442,R000765,G002444,2023-08
4443,R000766,G000031,2023-08
4444,R000767,G004682,2023-08
4445,R000768,G000911,2023-08
4446,R000769,G004924,2023-08
4447,R000770,G002844,2023-08
4448,R000771,G000198,2023-08
4449,R000772,G003127,2023-08
4450,R000773,G001922,2023-08
4451,R000774,G002657,2023-08
4452,R000775,G003166,2023-08
4453,R000776,G004782,2023-08
4454,R000777,G001216,2023-08
4455,R000778,G000616,2023-08
4456,R000779,G002323,2023-08
4457,R000780,G000907,2023-08
4458,R000781,G005191,2023-08
4459,R000782,G002576,2023-08
4460,R000783,G004194,2023-08
4461,R000784,G000388,2023-08
4462,R000785,G005137,2023-08
4463,R000786,G003190,2023-08
4464,R000787,G002745,2023-08
4465,R000788,G000324,2023-08
4466,R000789,G001837,2023-08
4467,R000790,G000512,2023-08
4468,R000791,G000177,2023-08
4469,R000792,G002109,2023-08
4470,R000793,G000495,2023-08
4471,R000794,G001110,2023-08
4472,R000795,G004313,2023-08
4473,R000796,G002165,2023-08
4474,R000797,G002008,2023-08
4475,R000798,G000698,2023-08
4476,R000799,G004226,2023-08
4477,R000800,G003436,2023-08
4478,R000801,G005152,2023-08
4479,R000802,G004578,2023-08
4480,R000803,G001744,2023-08
4481,R000804,G004029,2023-08
4482,R000805,G000597,2023-08
4483,R000806,G002598,2023-08
4484,R000807,G001383,2023-08
4485,R000808,G003531,2023-08
4486,R000809,G001483,2023-08
4487,R000810,G002539,2023-08
4488,R000811,G003699,2023-08
4489,R000812,G004167,2023-08
4490,R000813,G000563,2023-08
4491,R000814,G003289,2023-08
4492,R000815,G002003,2023-08
4493,R000816,G003253,2023-08
4494,R000817,G004641,2023-08
4495,R000818,G004248,2023-08
4496,R000819,G004114,2023-08
4497,R000820,G000751,2023-08
4498,R000821,G001495,2023-08
4499,R000822,G000341,2023-08
4500,R000823,G002305,2023-08
4501,R000824,G003694,2023-08
4502,R000825,G004724,2023-08
4503,R000826,G001030,2023-08
4504,R000827,G002869,2023-08
4505,R000828,G005017,2023-08
4506,R000829,G003035,2023-08
4507,R000830,G005226,2023-08
4508,R000831,G001003,2023-08
4509,R000832,G000302,2023-08
4510,R000833,G000653,2023-08
4511,R000834,G004898,2023-08
4512,R000835,G004249,2023-08
4513,R000836,G002249,2023-08
4514,R000837,G003385,2023-08
4515,R000838,G003277,2023-08
4516,R000839,G001466,2023-08
4517,R000840,G002830,2023-08
4518,R000841,G001173,2023-08
4519,R000842,G002063,2023-08
4520,R000843,G002195,2023-08
4521,R000844,G001861,2023-08
4522,R000845,G003971,2023-08
4523,R000846,G000181,2023-08
4524,R000847,G001694,2023-08
4525,R000848,G003595,2023-08
4526,R000849,G002289,2023-08
4527,R000850,G003045,2023-08
4528,R000851,G000812,2023-08
4529,R000852,G000984,2023-08
4530,R000853,G003609,2023-08
4531,R000854,G001054,2023-08
4532,R000855,G000584,2023-08
4533,R000856,G004112,2023-08
4534,R000857,G001360,2023-08
4535,R000858,G003307,2023-08
4536,R000859,G004241,2023-08
4537,R000860,G000620,2023-08
4538,R000861,G003010,2023-08
4539,R000862,G002986,2023-08
4540,R000863,G004507,2023-08
4541,R000864,G002897,2023-08
4542,R000865,G005190,2023-08
4543,R000866,G001881,2023-08
4544,R000867,G000823,2023-08
4545,R000868,G000338,2023-08
4546,R000869,G004370,2023-08
4547,R000870,G002515,2023-08
4548,R000871,G000035,2023-08
4549,R000872,G003850,2023-08
4550,R000873,G004893,2023-08
4551,R000874,G004800,2023-08
4552,R000875,G002232,2023-08
4553,R000876,G003633,2023-08
4554,R000877,G000165,2023-08
4555,R000878,G002929,2023-08
4556,R000879,G000893,2023-08
4557,R000880,G005394,2023-08
4558,R000881,G002071,2023-08
4559,R000882,G004470,2023-08
4560,R000883,G003651,2023-08
4561,R000884,G002031,2023-08
4562,R000885,G000439,2023-08
4563,R000886,G003605,2023-08
4564,R000887,G004296,2023-08
4565,R000888,G003742,2023-08
4566,R000889,G004107,2023-08
4567,R000890,G000120,2023-08
4568,R000891,G000433,2023-08
4569,R000892,G001486,2023-08
4570,R000893,G005331,2023-08
4571,R000894,G004759,2023-08
4572,R000895,G001440,2023-08
4573,R000896,G000518,2023-08
4574,R000897,G000265,2023-08
4575,R000898,G001523,2023-08
4576,R000899,G001914,2023-08
4577,R000900,G001944,2023-08
4578,R000901,G001574,2023-08
4579,R000902,G001993,2023-08
4580,R000903,G005138,2023-08
4581,R000904,G004634,2023-08
4582,R000905,G002589,2023-08
4583,R000906,G003383,2023-08
4584,R000907,G004800,2023-08
4585,R000908,G003406,2023-08
4586,R000909,G002621,2023-08
4587,R000910,G003375,2023-08
4588,R000911,G003619,2023-08
4589,R000912,G003708,2023-08
4590,R000913,G004866,2023-08
4591,R000914,G001870,2023-08
4592,R000915,G003113,2023-08
4593,R000916,G004220,2023-08
4594,R000917,G003130,2023-08
4595,R000918,G000701,2023-08
4596,R000919,G004888,2023-08
4597,R000920,G004298,2023-08
4598,R000921,G004746,2023-08
4599,R000922,G004657,2023-08
4600,R000923,G003391,2023-08
4601,R000924,G003175,2023-08
4602,R000925,G003906,2023-08
4603,R000926,G003071,2023-08
4604,R000927,G000179,2023-08
4605,R000928,G004061,2023-08
4606,R000929,G003743,2023-08
4607,R000930,G001997,2023-08
4608,R000931,G004649,2023-08
4609,R000932,G005195,2023-08
4610,R000933,G000076,2023-08
4611,R000934,G005403,2023-08
4612,R000935,G004353,2023-08
4613,R000936,G002037,2023-08
4614,R000937,G000952,2023-08
4615,R000938,G004902,2023-08
4616,R000939,G003473,2023-08
4617,R000940,G004652,2023-08
4618,R000941,G002766,2023-08
4619,R000942,G002620,2023-08
4620,R000943,G002669,2023-08
4621,R000944,G003061,2023-08
4622,R000945,G001498,2023-08
4623,R000946,G004243,2023-08
4624,R000947,G000157,2023-08
4625,R000948,G001421,2023-08
4626,R000949,G001295,2023-08
4627,R000950,G005188,2023-08
4628,R000951,G002309,2023-08
4629,R000952,G004420,2023-08
4630,R000953,G004321,2023-08
4631,R000954,G002780,2023-08
4632,R000955,G002922,2023-08
4633,R000956,G002914,2023-08
4634,R000957,G003263,2023-08
4635,R000958,G004422,2023-08
4636,R000959,G001954,2023-08
4637,R000960,G000646,2023-08
4638,R000961,G000572,2023-08
4639,R000962,G005024,2023-08
4640,R000963,G002170,2023-08
4641,R000964,G000600,2023-08
4642,R000965,G002126,2023-08
4643,R000966,G001341,2023-08
4644,R000967,G000066,2023-08
4645,R000968,G000128,2023-08
4646,R000969,G004571,2023-08
4647,R000970,G001930,2023-08
4648,R000971,G002954,2023-08
4649,R000972,G004252,2023-08
4650,R000973,G000733,2023-08
4651,R000974,G002881,2023-08
4652,R000975,G004132,2023-08
4653,R000976,G005158,2023-08
4654,R000977,G002691,2023-08
4655,R000978,G004585,2023-08
4656,R000979,G003856,2023-08
4657,R000980,G002925,2023-08
4658,R000981,G003575,2023-08
4659,R000982,G000765,2023-08
4660,R000983,G000865,2023-08
4661,R000984,G003201,2023-08
4662,R000985,G000607,2023-08
4663,R000986,G003328,2023-08
4664,R000987,G004244,2023-08
4665,R000988,G005288,2023-08
4666,R000989,G004233,2023-08
4667,R000990,G003030,2023-08
4668,R000991,G003948,2023-08
4669,R000992,G002015,2023-08
4670,R000993,G002763,2023-08
4671,R000994,G004286,2023-08
4672,R000995,G002705,2023-08
4673,R000996,G004205,2023-08
4674,R000997,G003702,2023-08
4675,R000998,G002976,2023-08
4676,R000999,G002687,2023-08
4677,R001000,G003645,2023-08
4678,R001001,G003911,2023-08
4679,R001002,G004261,2023-08
4680,R001003,G003912,2023-08
4681,R001004,G004264,2023-08
4682,R001005,G003517,2023-08
4683,R001006,G004916,2023-08
4684,R001007,G001687,2023-08
4685,R001008,G000167,2023-08
4686,R001009,G000772,2023-08
4687,R001010,G000074,2023-08
4688,R001011,G001594,2023-08
4689,R001012,G003556,2023-08
4690,R001013,G002233,2023-08
4691,R001014,G004308,2023-08
4692,R001015,G004120,2023-08
4693,R001016,G000083,2023-08
4694,R001017,G001703,2023-08
4695,R001018,G005227,2023-08
4696,R001019,G000683,2023-08
4697,R001020,G003511,2023-08
4698,R001021,G002663,2023-08
4699,R001022,G004590,2023-08
4700,R001023,G002697,2023-08
4701,R001024,G002454,2023-08
4702,R001025,G003377,2023-08
4703,R001026,G002735,2023-08
4704,R001027,G001637,2023-08
4705,R001028,G003727,2023-08
4706,R001029,G002876,2023-08
4707,R001030,G003117,2023-08
4708,R001031,G005332,2023-08
4709,R001032,G004282,2023-08
4710,R001033,G005344,2023-08
4711,R001034,G004690,2023-08
4712,R001035,G000549,2023-08
4713,R001036,G000134,2023-08
4714,R001037,G004959,2023-08
4715,R001038,G003003,2023-08
4716,R001039,G001451,2023-08
4717,R001040,G002773,2023-08
4718,R001041,G003347,2023-08
4719,R001042,G002317,2023-08
4720,R001043,G002036,2023-08
4721,R001044,G001047,2023-08
4722,R001045,G002560,2023-08
4723,R001046,G004987,2023-08
4724,R001047,G003174,2023-08
4725,R001048,G003863,2023-08
4726,R001049,G003638,2023-08
4727,R001050,G000824,2023-08
4728,R001051,G002885,2023-08
4729,R001052,G000472,2023-08
4730,R001053,G001980,2023-08
4731,R001054,G001164,2023-08
4732,R001055,G003626,2023-08
4733,R001056,G002231,2023-08
4734,R001057,G000449,2023-08
4735,R001058,G002627,2023-08
4736,R001059,G001552,2023-08
4737,R001060,G000099,2023-08
4738,R001061,G002261,2023-08
4739,R001062,G001572,2023-08
4740,R001063,G002626,2023-08
4741,R001064,G005362,2023-08
4742,R001065,G002975,2023-08
4743,R001066,G002873,2023-08
4744,R001067,G004754,2023-08
4745,R001068,G002551,2023-08
4746,R001069,G000576,2023-08
4747,R000000,G003296,2024-08
4748,R000001,G002636,2024-08
4749,R000002,G003674,2024-08
4750,R000003,G004189,2024-08
4751,R000004,G004213,2024-08
4752,R000005,G004826,2024-08
4753,R000006,G000327,2024-08
4754,R000007,G004253,2024-08
4755,R000008,G003966,2024-08
4756,R000009,G003388,2024-08
4757,R000010,G001756,2024-08
4758,R000011,G002872,2024-08
4759,R000012,G004463,2024-08
4760,R000013,G004904,2024-08
4761,R000014,G003023,2024-08
4762,R000015,G003072,2024-08
4763,R000016,G003675,2024-08
4764,R000017,G000150,2024-08
4765,R000018,G001776,2024-08
4766,R000019,G002183,2024-08
4767,R000020,G003560,2024-08
4768,R000021,G000151,2024-08
4769,R000022,G004231,2024-08
4770,R000023,G000505,2024-08
4771,R000024,G002571,2024-08
4772,R000025,G000469,2024-08
4773,R000026,G001470,2024-08
4774,R000027,G002131,2024-08
4775,R000028,G001038,2024-08
4776,R000029,G002932,2024-08
4777,R000030,G004707,2024-08
4778,R000031,G002433,2024-08
4779,R000032,G001412,2024-08
4780,R000033,G003208,2024-08
4781,R000034,G002331,2024-08
4782,R000035,G002482,2024-08
4783,R000036,G001786,2024-08
4784,R000037,G000101,2024-08
4785,R000038,G000000,2024-08
4786,R000039,G001764,2024-08
4787,R000040,G002401,2024-08
4788,R000041,G000271,2024-08
4789,R000042,G004402,2024-08
4790,R000043,G002937,2024-08
4791,R000044,G001863,2024-08
4792,R000045,G003715,2024-08
4793,R000046,G003627,2024-08
4794,R000047,G001748,2024-08
4795,R000048,G002934,2024-08
4796,R000049,G003939,2024-08
4797,R000050,G000511,2024-08
4798,R000051,G003917,2024-08
4799,R000052,G005314,2024-08
4800,R000053,G005110,2024-08
4801,R000054,G004187,2024-08
4802,R000055,G001446,2024-08
4803,R000056,G002902,2024-08
4804,R000057,G005319,2024-08
4805,R000058,G001417,2024-08
4806,R000059,G004539,2024-08
4807,R000060,G002819,2024-08
4808,R000061,G000345,2024-08
4809,R000062,G000906,2024-08
4810,R000063,G003073,2024-08
4811,R000064,G000098,2024-08
4812,R000065,G004135,2024-08
4813,R000066,G001065,2024-08
4814,R000067,G004325,2024-08
4815,R000068,G000784,2024-08
4816,R000069,G004153,2024-08
4817,R000070,G002362,2024-08
4818,R000071,G001892,2024-08
4819,R000072,G002617,2024-08
4820,R000073,G000436,2024-08
4821,R000074,G001492,2024-08
4822,R000075,G000656,2024-08
4823,R000076,G003024,2024-08
4824,R000077,G000097,2024-08
4825,R000078,G003397,2024-08
4826,R000079,G002709,2024-08
4827,R000080,G000571,2024-08
4828,R000081,G002998,2024-08
4829,R000082,G004137,2024-08
4830,R000083,G003278,2024-08
4831,R000084,G004122,2024-08
4832,R000085,G003582,2024-08
4833,R000086,G001509,2024-08
4834,R000087,G003271,2024-08
4835,R000088,G000938,2024-08
4836,R000089,G002013,2024-08
4837,R000090,G003831,2024-08
4838,R000091,G004147,2024-08
4839,R000092,G004280,2024-08
4840,R000093,G003566,2024-08
4841,R000094,G002043,2024-08
4842,R000095,G001277,2024-08
4843,R000096,G000937,2024-08
4844,R000097,G004871,2024-08
4845,R000098,G002545,2024-08
4846,R000099,G000186,2024-08
4847,R000100,G002002,2024-08
4848,R000101,G004506,2024-08
4849,R000102,G002368,2024-08
4850,R000103,G004600,2024-08
4851,R000104,G000398,2024-08
4852,R000105,G002995,2024-08
4853,R000106,G001591,2024-08
4854,R000107,G001208,2024-08
4855,R000108,G004532,2024-08
4856,R000109,G003317,2024-08
4857,R000110,G005223,2024-08
4858,R000111,G004023,2024-08
4859,R000112,G001375,2024-08
4860,R000113,G000840,2024-08
4861,R000114,G004316,2024-08
4862,R000115,G003570,2024-08
4863,R000116,G002129,2024-08
4864,R000117,G002382,2024-08
4865,R000118,G001283,2024-08
4866,R000119,G003670,2024-08
4867,R000120,G002277,2024-08
4868,R000121,G003032,2024-08
4869,R000122,G004215,2024-08
4870,R000123,G001638,2024-08
4871,R000124,G005052,2024-08
4872,R000125,G004666,2024-08
4873,R000126,G004269,2024-08
4874,R000127,G000558,2024-08
4875,R000128,G004477,2024-08
4876,R000129,G003580,2024-08
4877,R000130,G001212,2024-08
4878,R000131,G003872,2024-08
4879,R000132,G001900,2024-08
4880,R003836,G003365,2024-08
4881,R003837,G002521,2024-08
4882,R003838,G004455,2024-08
4883,R003839,G000723,2024-08
4884,R003840,G005161,2024-08
4885,R003841,G004756,2024-08
4886,R003842,G000230,2024-08
4887,R003843,G000111,2024-08
4888,R003844,G001828,2024-08
4889,R003845,G004900,2024-08
4890,R003846,G002035,2024-08
4891,R003847,G004330,2024-08
4892,R003848,G002251,2024-08
4893,R003849,G002121,2024-08
4894,R003850,G005041,2024-08
4895,R003851,G001595,2024-08
4896,R003852,G003011,2024-08
4897,R003853,G003495,2024-08
4898,R003854,G004328,2024-08
4899,R003855,G001816,2024-08
4900,R003856,G001370,2024-08
4901,R003857,G000970,2024-08
4902,R003858,G003955,2024-08
4903,R003859,G004946,2024-08
4904,R003860,G005108,2024-08
4905,R003861,G004807,2024-08
4906,R003862,G001036,2024-08
4907,R003863,G003518,2024-08
4908,R003864,G003240,2024-08
4909,R003865,G005290,2024-08
4910,R003866,G002227,2024-08
4911,R003867,G005075,2024-08
4912,R003868,G004978,2024-08
4913,R003869,G002634,2024-08
4914,R003870,G005251,2024-08
4915,R003871,G001604,2024-08
4916,R003872,G003162,2024-08
4917,R003873,G004939,2024-08
4918,R003874,G003043,2024-08
4919,R003875,G001449,2024-08
4920,R003876,G001663,2024-08
4921,R003877,G005385,2024-08
4922,R003878,G003323,2024-08
4923,R003879,G000089,2024-08
4924,R003880,G000486,2024-08
4925,R003881,G003607,2024-08
4926,R003882,G003118,2024-08
4927,R003883,G000527,2024-08
4928,R003884,G002926,2024-08
4929,R003885,G000754,2024-08
4930,R003886,G002631,2024-08
4931,R003887,G001915,2024-08
4932,R003888,G002417,2024-08
4933,R003889,G001424,2024-08
4934,R003890,G000972,2024-08
4935,R003891,G003799,2024-08
4936,R003892,G000431,2024-08
4937,R003893,G004270,2024-08
4938,R003894,G004638,2024-08
4939,R003895,G003450,2024-08
4940,R003896,G001649,2024-08
4941,R003897,G000095,2024-08
4942,R003898,G003276,2024-08
4943,R003899,G001824,2024-08
4944,R003900,G005153,2024-08
4945,R003901,G000849,2024-08
4946,R003902,G000235,2024-08
4947,R003903,G004306,2024-08
4948,R003904,G002538,2024-08
4949,R003905,G001182,2024-08
4950,R003906,G004195,2024-08
4951,R003907,G000229,2024-08
4952,R003908,G004781,2024-08
4953,R003909,G003710,2024-08
4954,R003910,G002736,2024-08
4955,R003911,G001633,2024-08
4956,R003912,G003220,2024-08
4957,R003913,G003732,2024-08
4958,R003914,G004667,2024-08
4959,R003915,G000422,2024-08
4960,R003916,G002692,2024-08
4961,R003917,G003020,2024-08
4962,R003918,G001255,2024-08
4963,R003919,G002173,2024-08
4964,R003920,G000371,2024-08
4965,R003921,G004274,2024-08
4966,R003922,G003477,2024-08
4967,R003923,G003652,2024-08
4968,R003924,G000891,2024-08
4969,R003925,G000706,2024-08
4970,R003926,G003340,2024-08
4971,R003927,G002557,2024-08
4972,R003928,G003978,2024-08
4973,R003929,G004677,2024-08
4974,R003930,G000055,2024-08
4975,R003931,G000994,2024-08
4976,R003932,G000657,2024-08
4977,R003933,G003629,2024-08
4978,R003934,G004414,2024-08
4979,R003935,G002641,2024-08
4980,R003936,G002903,2024-08
4981,R003937,G002452,2024-08
4982,R003938,G001936,2024-08
4983,R003939,G002639,2024-08
4984,R003940,G001108,2024-08
4985,R003941,G003341,2024-08
4986,R003942,G000450,2024-08
4987,R003943,G003897,2024-08
4988,R003944,G004767,2024-08
4989,R003945,G002400,2024-08
4990,R003946,G000916,2024-08
4991,R003947,G000503,2024-08
4992,R003948,G005241,2024-08
4993,R003949,G003407,2024-08
4994,R003950,G002707,2024-08
4995,R003951,G002652,2024-08
4996,R003952,G005284,2024-08
4997,R003953,G005063,2024-08
4998,R003954,G003096,2024-08
4999,R003955,G005136,2024-08
5000,R003956,G003683,2024-08
5001,R003957,G005027,2024-08
5002,R003958,G001284,2024-08
5003,R003959,G003469,2024-08
5004,R003960,G000686,2024-08
5005,R003961,G004078,2024-08
5006,R003962,G002527,2024-08
5007,R003963,G004034,2024-08
5008,R003964,G001410,2024-08
5009,R003965,G004833,2024-08
5010,R003966,G001396,2024-08
5011,R003967,G000017,2024-08
5012,R003968,G003504,2024-08
5013,R003969,G003915,2024-08
5014,R003970,G003210,2024-08
5015,R003971,G002923,2024-08
5016,R003972,G004067,2024-08
5017,R003973,G005262,2024-08
5018,R003974,G000792,2024-08
5019,R003975,G000948,2024-08
5020,R003976,G004796,2024-08
5021,R003977,G003100,2024-08
5022,R003978,G000182,2024-08
5023,R003979,G003548,2024-08
5024,R003980,G005046,2024-08
5025,R003981,G004026,2024-08
5026,R003982,G001943,2024-08
5027,R003983,G001346,2024-08
5028,R003984,G001849,2024-08
5029,R003985,G000482,2024-08
5030,R003986,G005059,2024-08
5031,R003987,G001179,2024-08
5032,R003988,G002939,2024-08
5033,R003989,G002793,2024-08
5034,R003990,G004526,2024-08
5035,R003991,G003576,2024-08
5036,R003992,G005205,2024-08
5037,R003993,G004999,2024-08
5038,R003994,G002651,2024-08
5039,R003995,G000234,2024-08
5040,R003996,G000390,2024-08
5041,R003997,G003754,2024-08
5042,R003998,G002242,2024-08
5043,R003999,G001836,2024-08
5044,R004000,G000968,2024-08
5045,R004001,G002659,2024-08
5046,R004002,G002931,2024-08
5047,R004003,G004915,2024-08
5048,R004004,G003794,2024-08
5049,R004005,G000386,2024-08
5050,R004006,G001508,2024-08
5051,R004007,G000119,2024-08
5052,R004008,G002981,2024-08
5053,R004009,G003731,2024-08
5054,R004010,G000189,2024-08
5055,R004011,G004375,2024-08
5056,R004012,G000301,2024-08
5057,R004013,G001680,2024-08
5058,R004014,G004128,2024-08
5059,R004015,G002029,2024-08
5060,R004016,G004224,2024-08
5061,R004017,G001607,2024-08
5062,R004018,G002910,2024-08
5063,R004019,G002640,2024-08
5064,R004020,G000175,2024-08
5065,R004021,G001172,2024-08
5066,R004022,G001612,2024-08
5067,R004023,G001079,2024-08
5068,R004024,G000922,2024-08
5069,R004025,G001037,2024-08
5070,R004026,G002567,2024-08
5071,R004027,G001123,2024-08
5072,R004028,G001321,2024-08
5073,R004029,G000851,2024-08
5074,R004030,G004687,2024-08
5075,R004031,G003496,2024-08
5076,R004032,G002635,2024-08
5077,R004033,G001464,2024-08
5078,R004034,G001490,2024-08
5079,R004035,G004838,2024-08
5080,R004036,G000943,2024-08
5081,R004037,G004401,2024-08
5082,R004038,G001500,2024-08
5083,R004039,G001902,2024-08
5084,R004040,G002973,2024-08
5085,R004041,G001568,2024-08
5086,R004042,G000173,2024-08
5087,R004043,G001850,2024-08
5088,R004044,G004119,2024-08
5089,R004045,G001167,2024-08
5090,R004046,G001958,2024-08
5091,R004047,G001457,2024-08
5092,R004048,G000629,2024-08
5093,R004049,G000624,2024-08
5094,R004050,G000537,2024-08
5095,R004051,G004495,2024-08
5096,R004052,G000423,2024-08
5097,R004053,G002219,2024-08
5098,R004054,G002855,2024-08
5099,R004055,G001798,2024-08
5100,R004056,G001712,2024-08
5101,R004057,G005005,2024-08
5102,R004058,G001710,2024-08
5103,R004059,G002143,2024-08
5104,R004060,G003493,2024-08
5105,R004061,G005353,2024-08
5106,R004062,G000788,2024-08
5107,R004063,G004211,2024-08
5108,R004064,G000405,2024-08
5109,R004065,G001126,2024-08
5110,R004066,G003780,2024-08
5111,R004067,G000027,2024-08
5112,R004068,G000532,2024-08
5113,R004069,G002286,2024-08
5114,R004070,G005298,2024-08
5115,R004071,G005296,2024-08
5116,R004072,G003640,2024-08
5117,R004073,G001800,2024-08
5118,R004074,G003887,2024-08
5119,R004075,G003250,2024-08
5120,R004076,G000403,2024-08
5121,R004077,G000387,2024-08
5122,R004078,G005318,2024-08
5123,R004079,G002977,2024-08
5124,R004080,G004621,2024-08
5125,R004081,G004887,2024-08
5126,R004082,G001140,2024-08
5127,R004083,G002408,2024-08
5128,R004084,G000162,2024-08
5129,R004085,G002978,2024-08
5130,R004086,G004374,2024-08
5131,R004087,G002514,2024-08
5132,R004088,G004696,2024-08
5133,R004089,G003025,2024-08
5134,R004090,G002825,2024-08
5135,R004091,G001751,2024-08
5136,R004092,G003995,2024-08
5137,R004093,G001070,2024-08
5138,R004094,G003131,2024-08
5139,R004095,G005399,2024-08
5140,R004096,G003483,2024-08
5141,R004097,G003807,2024-08
5142,R004098,G003901,2024-08
5143,R004099,G003646,2024-08
5144,R004100,G000053,2024-08
5145,R004101,G005395,2024-08
5146,R004102,G001678,2024-08
5147,R004103,G000396,2024-08
5148,R004104,G001565,2024-08
5149,R004105,G003077,2024-08
5150,R004106,G001148,2024-08
5151,R004107,G004182,2024-08
5152,R004108,G004425,2024-08
5153,R004109,G003555,2024-08
5154,R004110,G000272,2024-08
5155,R004111,G000493,2024-08
5156,R004112,G001569,2024-08
5157,R004113,G002133,2024-08
5158,R004114,G004747,2024-08
5159,R004115,G001150,2024-08
5160,R004116,G002751,2024-08
5161,R004117,G004899,2024-08
5162,R004118,G000409,2024-08
5163,R004119,G002434,2024-08
5164,R004120,G002892,2024-08
5165,R004121,G001673,2024-08
5166,R004122,G003151,2024-08
5167,R004123,G002724,2024-08
5168,R004124,G003227,2024-08
5169,R004125,G001326,2024-08
5170,R004126,G001634,2024-08
5171,R004127,G005177,2024-08
5172,R004128,G000591,2024-08
5173,R004129,G005022,2024-08
5174,R004130,G002471,2024-08
5175,R004131,G000567,2024-08
5176,R004132,G003462,2024-08
5177,R004133,G003950,2024-08
5178,R004134,G001005,2024-08
5179,R004135,G001232,2024-08
5180,R004136,G004010,2024-08
5181,R004137,G005272,2024-08
5182,R004138,G003728,2024-08
5183,R004139,G001827,2024-08
5184,R004140,G001363,2024-08
5185,R004141,G002394,2024-08
5186,R004142,G000168,2024-08
5187,R004143,G002823,2024-08
5188,R004144,G004995,2024-08
5189,R004145,G002468,2024-08
5190,R004146,G000568,2024-08
5191,R004147,G003923,2024-08
5192,R004148,G000866,2024-08
5193,R004149,G002862,2024-08
5194,R004150,G001740,2024-08
5195,R004151,G001684,2024-08
5196,R004152,G002658,2024-08
5197,R004153,G002147,2024-08
5198,R004154,G005369,2024-08
5199,R004155,G002248,2024-08
5200,R004156,G003475,2024-08
5201,R004157,G000115,2024-08
5202,R004158,G005020,2024-08
5203,R004159,G004459,2024-08
5204,R004160,G005181,2024-08
5205,R004161,G000475,2024-08
5206,R004162,G000868,2024-08
5207,R004163,G005016,2024-08
5208,R004164,G005242,2024-08
5209,R004165,G002081,2024-08
5210,R004166,G002187,2024-08
5211,R004167,G002389,2024-08
5212,R004168,G001752,2024-08
5213,R004169,G002191,2024-08
5214,R004170,G002363,2024-08
5215,R004171,G000441,2024-08
5216,R004172,G001575,2024-08
5217,R004173,G005250,2024-08
5218,R004174,G001479,2024-08
5219,R004175,G004885,2024-08
5220,R004176,G003824,2024-08
5221,R004177,G004385,2024-08
5222,R004178,G000042,2024-08
5223,R004179,G005180,2024-08
5224,R004180,G002243,2024-08
5225,R004181,G002863,2024-08
5226,R004182,G004247,2024-08
5227,R004183,G003793,2024-08
5228,R004184,G002144,2024-08
5229,R004185,G002732,2024-08
5230,R004186,G002511,2024-08
5231,R004187,G004343,2024-08
5232,R004188,G000847,2024-08
5233,R004189,G002411,2024-08
5234,R004190,G001623,2024-08
5235,R004191,G002877,2024-08
5236,R004192,G001592,2024-08
5237,R004193,G003282,2024-08
5238,R004194,G002116,2024-08
5239,R004195,G003599,2024-08
5240,R004196,G004352,2024-08
5241,R004197,G004001,2024-08
5242,R004198,G003586,2024-08
5243,R004199,G003344,2024-08
5244,R004200,G002890,2024-08
5245,R004201,G000206,2024-08
5246,R004202,G001772,2024-08
5247,R004203,G004173,2024-08
5248,R004204,G000759,2024-08
5249,R004205,G003585,2024-08
5250,R004206,G004003,2024-08
5251,R004207,G000665,2024-08
5252,R004208,G003852,2024-08
5253,R004209,G001240,2024-08
5254,R004210,G003558,2024-08
5255,R004211,G003438,2024-08
5256,R004212,G000817,2024-08
5257,R004213,G003730,2024-08
5258,R004214,G004808,2024-08
5259,R004215,G000506,2024-08
5260,R004216,G001731,2024-08
5261,R004217,G001392,2024-08
5262,R004218,G001141,2024-08
5263,R004219,G004035,2024-08
5264,R004220,G000078,2024-08
5265,R004221,G000402,2024-08
5266,R004222,G005379,2024-08
5267,R004223,G003086,2024-08
5268,R004224,G002849,2024-08
5269,R004225,G003614,2024-08
5270,R004226,G000727,2024-08
5271,R004227,G005080,2024-08
5272,R004228,G002824,2024-08
5273,R004229,G002677,2024-08
5274,R004230,G004008,2024-08
5275,R004231,G003797,2024-08
5276,R004232,G002279,2024-08
5277,R004233,G002358,2024-08
5278,R004234,G002964,2024-08
5279,R004235,G003309,2024-08
5280,R004236,G003300,2024-08
5281,R004237,G001131,2024-08
5282,R004238,G004562,2024-08
5283,R004239,G002674,2024-08
5284,R004240,G004664,2024-08
5285,R004241,G002087,2024-08
5286,R004242,G003771,2024-08
5287,R004243,G000692,2024-08
5288,R004244,G002457,2024-08
5289,R004245,G003221,2024-08
5290,R004246,G000551,2024-08
5291,R004247,G004548,2024-08
5292,R004248,G001323,2024-08
5293,R004249,G002115,2024-08
5294,R004250,G004223,2024-08
5295,R004251,G001291,2024-08
5296,R004252,G001701,2024-08
5297,R004253,G001711,2024-08
5298,R004254,G005338,2024-08
5299,R004255,G000136,2024-08
